ID,ID_DEPARTAMENTO,ACUMULADO_VENTAS,ID_OPERACION,ACUMULADO_GANANCIAS
3043,6,507.0,392,154.5002
3076,5,112.0,395,24.68
3077,10,97.0,396,25.79
3078,6,491.0,396,164.08
3044,9,660.0,392,113.06
3085,6,511.0,397,185.4102
3084,14,26.0,396,6.0
3086,9,1115.0,397,194.52
3079,7,1360.0,396,244.27
2839,11,121.0,366,33.3
3087,11,39.0,397,11.11
3045,11,164.0,392,40.2
3088,7,1850.0,397,251.99
3089,12,37.0,397,8.79
3080,11,35.0,396,8.43
3037,11,44.0,391,12.83
3090,10,99.0,397,21.96
3091,6,605.0,398,204.16
3081,9,500.0,396,99.52
3082,1,4.0,396,4.0
2655,1,8.0,343,8.0
3046,12,22.0,392,7.36
3092,7,3396.0,398,594.5
3094,9,675.0,398,115.74
3038,12,18.0,391,7.88
3093,12,25.0,398,6.99
2991,8,204.0,385,54.0
3096,10,64.0,398,14.2
3095,11,40.0,398,10.0
2926,1,12.0,377,12.0
3097,1,13.0,398,13.0
3101,9,1070.0,399,186.32
2927,11,59.0,377,14.82
3098,14,20.0,398,10.0
3083,12,12.0,396,4.8
3102,12,44.0,399,12.04
3047,8,11.0,392,3.0
3099,5,168.0,398,37.02
3100,8,22.0,398,6.0
2840,5,171.0,366,-7.56
2656,10,536.0,344,90.18
2657,1,4.0,344,4.0
2658,7,3600.0,344,727.67
2659,11,208.0,344,50.86
2660,12,92.0,344,29.67
3103,6,427.0,399,181.87
3104,7,1885.0,399,290.15
2841,14,20.0,366,5.5
3107,5,300.0,399,69.28
3105,10,244.0,399,81.42
3106,1,17.0,399,17.0
2661,6,534.0,344,181.02
3108,11,22.0,399,7.0
2662,9,840.0,344,153.64
3048,1,13.0,392,13.0
2928,10,117.0,378,28.29
2929,7,2910.0,378,474.37
2930,6,581.0,378,214.17
2931,14,20.0,378,5.5
2932,9,800.0,378,123.11
2842,9,895.0,367,173.5
2843,6,588.0,367,160.7008
2844,10,56.0,367,13.04
2845,7,6150.0,367,1135.49
2846,1,31.0,367,31.0
2992,9,1675.0,386,298.94
2993,10,377.0,386,81.58
2994,11,186.0,386,44.93
2995,6,572.0,386,174.5804
2996,7,5305.0,386,862.77
2847,8,250.0,367,76.26
2997,12,96.0,386,33.13
2848,12,30.0,367,7.3
2933,11,39.0,378,10.5
2849,11,286.0,367,66.42
2998,5,46.0,386,6.32
2934,8,139.0,378,26.0
3049,5,56.0,392,12.34
2935,12,10.0,378,2.3
3050,7,10097.0,393,1585.37
2999,1,10.0,386,10.0
2663,6,530.0,345,143.95
2664,7,7321.0,345,1551.4894
2665,12,60.0,345,19.114
2666,9,805.0,345,183.8618
3051,10,253.0,393,73.48
3052,9,775.0,393,144.15
3053,14,13.0,393,3.0
3054,11,103.0,393,30.47
3055,6,836.0,393,206.1204
2667,5,60.0,345,19.3156
2668,10,277.0,345,64.8495
3000,8,995.0,386,98.75
2669,11,188.0,345,48.39
2670,8,20.0,345,18.0353
2936,1,8.0,378,8.0
3056,1,32.0,393,32.0
2937,10,192.0,379,48.5895
2938,7,7760.0,379,1220.3856
2939,12,44.0,379,16.4118
2940,8,404.0,379,71.745
2941,6,253.0,379,77.3
3057,8,440.0,393,86.36
2942,9,1185.0,379,225.4872
3058,12,57.0,393,17.84
2850,7,1975.0,368,367.96
2851,9,700.0,368,133.48
2852,6,372.0,368,118.72
2943,14,20.0,379,5.5
2853,10,83.0,368,19.5395
2671,1,32.0,345,32.0
2944,11,193.0,379,49.17
2854,1,12.0,368,12.0
2855,11,44.0,368,13.66
3001,14,20.0,386,5.5
2856,6,460.0,369,155.31
2857,12,15.0,369,3.86
2858,9,605.0,369,112.46
2672,10,130.0,346,30.4
2673,6,428.0,346,163.4408
2674,9,425.0,346,76.31
2675,7,5498.0,346,999.77
2676,5,20.0,346,6.6478
2859,10,28.0,369,6.52
2677,11,100.0,346,27.15
2860,7,880.0,369,224.98
2861,11,20.0,369,5.0
2678,12,48.0,346,17.22
3002,7,6080.0,387,993.74
2945,5,87.0,379,24.6078
2862,5,56.0,369,12.34
2863,1,16.0,369,16.0
2679,1,20.0,346,20.0
2680,8,240.0,346,32.0
2864,10,73.0,370,16.44
2865,6,284.0,370,103.55
2866,7,1490.0,370,223.85
2867,9,870.0,370,165.2
2868,12,8.0,370,2.57
2869,1,2.0,370,2.0
2681,7,2490.0,347,494.07
2682,12,31.0,347,10.43
2683,6,458.0,347,170.6316
2684,9,425.0,347,81.04
2685,10,217.0,347,58.35
2686,11,77.0,347,20.32
2687,1,10.0,347,10.0
2688,8,66.0,348,14.04
2689,7,1199.0,348,250.49
2690,6,289.0,348,87.04
2691,9,740.0,348,129.18
2692,10,89.0,348,23.17
2693,1,2.0,348,2.0
2694,12,17.0,348,6.28
2695,11,40.0,348,10.0
2696,6,282.0,349,130.4
2697,10,169.0,349,43.0895
2698,9,625.0,349,113.78
2699,1,48.0,349,48.0
2700,7,710.0,349,127.35
2701,8,22.0,349,7.42
2702,11,44.0,349,13.66
2703,12,8.0,349,4.04
2704,5,159.0,349,33.9897
2946,9,1460.0,380,301.5
2947,7,3795.0,380,642.1
2948,10,268.0,380,56.35
2949,5,440.0,380,116.5356
2705,7,2155.0,350,443.72
2706,6,474.0,350,97.7
2707,12,49.0,350,17.11
3003,9,1098.0,387,211.36
3004,12,175.0,387,58.15
2708,10,113.0,350,26.87
3005,1,16.0,387,16.0
2950,6,478.0,380,145.0916
2951,12,77.0,380,30.78
3059,5,147.0,393,24.62
2709,11,194.0,350,44.22
3006,8,110.0,387,23.35
3007,10,302.0,387,69.41
2710,9,720.0,350,130.68
3109,8,40.0,399,12.34
2952,1,156.0,380,156.0
3060,7,3370.0,394,577.26
3061,12,31.0,394,12.92
3008,6,515.0,387,163.6602
2711,1,14.0,350,14.0
3062,11,137.0,394,33.61
2953,11,78.0,380,22.05
3110,7,8505.0,400,1410.6
3111,10,326.0,400,86.71
3009,11,162.0,387,36.23
3112,9,1140.0,400,204.95
3063,6,482.0,394,150.1
3113,6,472.0,400,136.1102
3114,11,88.0,400,27.26
3064,9,795.0,394,144.16
3115,8,100.0,400,16.36
3065,5,392.0,394,93.62
3116,12,57.0,400,21.48
3066,10,225.0,394,57.55
3117,1,2.0,400,2.0
3118,7,6279.0,401,1055.08
3119,9,865.0,401,153.83
3120,10,317.0,401,68.98
3010,14,20.0,387,10.0
3121,12,81.0,401,28.55
3122,1,31.0,401,31.0
3125,14,10.0,401,5.0
3123,6,320.0,401,72.5
3067,1,9.0,394,9.0
3134,10,165.0,403,39.55
3126,5,190.0,401,30.0
3127,6,630.0,402,208.5
3130,7,1760.0,402,329.42
3131,10,207.0,402,41.96
3128,12,63.0,402,21.24
3132,1,2.0,402,2.0
3124,11,44.0,401,13.66
3129,9,485.0,402,98.49
3135,6,428.0,403,134.84
3133,8,585.0,402,134.1
2712,7,1840.0,351,418.01
2713,11,82.0,351,21.83
3136,7,1485.0,403,276.895
2714,9,1725.0,351,341.93
3137,9,575.0,403,102.32
3138,12,28.0,403,7.37
3139,11,57.0,403,13.32
3140,8,315.0,403,52.53
2715,6,305.0,351,112.76
2716,12,16.0,351,5.3
3141,1,23.0,404,23.0
3142,6,439.0,404,165.92
3143,10,218.0,404,53.63
3145,9,505.0,404,98.76
3144,7,2069.0,404,245.67
3149,7,2580.0,405,352.66
3011,10,282.0,388,74.84
3012,7,1490.0,388,228.55
3013,9,475.0,388,89.76
3014,12,11.0,388,5.48
3146,11,66.0,404,15.94
3147,12,28.0,404,9.32
3150,6,653.0,405,174.9
3015,6,438.0,388,122.2202
3151,10,91.0,405,23.43
3152,1,13.0,405,13.0
3153,9,365.0,405,71.98
3163,10,422.0,407,103.0292
3160,9,560.0,406,112.85
3016,11,22.0,388,6.83
3161,8,338.0,406,53.86
3162,11,66.0,406,14.26
2717,10,80.0,351,21.41
2954,12,40.0,381,12.56
2955,11,148.0,381,37.49
2956,7,940.0,381,153.0
2957,10,194.0,381,42.18
2718,1,15.0,351,15.0
2958,6,478.0,381,173.96
3068,8,22.0,394,6.0
3154,12,9.0,405,4.6
3164,7,8760.0,407,1374.6
3165,11,123.0,407,22.1575
3169,5,57.0,407,13.16
3170,14,40.0,407,8.0
2719,8,85.0,351,11.02
3171,1,85.0,407,85.0
2959,9,696.0,381,137.16
3172,8,484.0,407,103.44
3173,9,1178.0,408,221.97
3166,12,79.0,407,28.05
3167,6,849.0,407,260.7702
2960,8,210.0,381,34.38
3174,10,417.0,408,93.7392
3175,12,107.0,408,32.38
3176,7,7665.0,408,1175.75
3177,6,337.0,408,108.6
3155,10,263.0,406,54.44
3156,6,900.0,406,284.5
3157,1,17.0,406,17.0
3158,7,4345.0,406,697.46
3178,8,1237.0,408,220.05
3159,12,34.0,406,13.59
2720,7,5625.0,352,1265.32
2721,10,263.0,352,68.56
2722,12,121.0,352,42.95
3017,1,2.0,388,2.0
3148,14,20.0,404,4.0
2723,9,940.0,352,176.69
2724,6,315.0,352,118.35
3179,1,35.0,408,35.0
2725,5,20.0,352,6.6478
2726,1,20.0,352,20.0
3168,9,1250.0,407,234.71
3069,7,2288.0,395,449.39
3018,7,1560.0,389,314.6093
3019,6,432.0,389,143.12
3070,6,519.0,395,137.1802
3020,1,2.0,389,2.0
3021,10,250.0,389,65.3
3071,1,24.0,395,24.0
3072,10,186.0,395,48.5295
3022,12,46.0,389,15.56
3180,11,175.0,408,40.43
3023,11,76.0,389,19.63
3181,5,40.0,408,12.6678
3182,6,506.0,409,141.2604
3073,12,15.0,395,5.88
3183,7,1615.0,409,306.77
2727,8,276.0,352,68.26
3184,11,122.0,409,35.548
3185,9,670.0,409,132.58
3189,8,345.0,410,59.02
3074,11,57.0,395,13.0
3024,9,685.0,389,172.7442
3190,7,3875.0,410,534.75
3186,10,299.0,409,77.2892
3187,12,56.0,409,20.929
3191,12,13.0,410,4.55
3192,6,328.0,410,137.68
2728,11,264.0,352,53.16
3193,10,112.0,410,31.7167
3194,11,254.0,410,62.92
3195,1,10.0,410,10.0
3196,9,770.0,410,137.01
3025,8,0.0,389,2.097
3197,6,450.0,411,93.8402
3198,10,282.0,411,72.26
3199,7,1720.0,411,236.4
3075,9,250.0,395,49.18
3201,9,200.0,411,31.68
3202,11,89.0,411,22.4275
3200,12,55.0,411,19.29
3188,1,1.0,409,1.0
3205,6,147.0,412,69.84
3206,1,20.0,412,20.0
3203,8,34.0,411,9.0
3204,14,20.0,411,5.5
3207,7,2135.0,412,307.85
3208,9,575.0,412,125.6
3209,10,145.0,412,40.8367
3210,12,45.0,412,12.1
3211,11,113.0,412,23.06
2729,7,8483.0,353,1609.89
2730,9,585.0,353,106.53
2731,12,135.0,353,44.0
2732,10,210.0,353,53.42
2733,5,52.0,353,8.34
2734,6,459.0,353,138.6
2735,11,118.0,353,29.09
2736,8,410.0,353,92.16
2737,1,112.0,353,112.0
2738,7,1595.0,354,289.19
2739,6,438.0,354,135.97
2740,12,68.0,354,19.56
2741,10,197.0,354,55.1695
2742,11,109.0,354,27.64
2743,9,570.0,354,111.39
2744,1,20.0,354,20.0
2745,5,47.0,354,11.94
2746,6,196.0,355,65.63
2747,7,1379.0,355,312.08
2748,8,45.0,355,10.67
2749,9,681.0,355,121.71
2750,10,106.0,355,23.49
2751,12,45.0,355,14.31
2752,11,17.0,355,4.11
2753,1,30.0,356,30.0
2754,10,208.0,356,50.0095
2755,6,143.0,356,50.07
2756,9,1185.0,356,217.78
2757,12,13.0,356,5.62
2758,7,2050.0,356,390.16
2759,11,56.0,356,16.26
2760,5,112.0,356,34.1599
2761,10,128.0,357,29.83
2762,7,3190.0,357,694.59
2763,12,44.0,357,15.3
2764,6,388.0,357,133.8
2765,11,115.0,357,25.0
2766,9,536.0,357,107.76
3212,8,33.0,412,9.0
3213,7,2562.0,413,436.6
3214,8,295.0,413,70.7
3218,9,530.0,413,114.88
3215,10,112.0,413,29.84
3216,11,192.0,413,46.548
3217,12,60.0,413,19.13
3219,6,254.0,413,91.91
3221,7,6235.0,414,969.61
3220,1,15.0,413,15.0
2767,1,17.0,357,17.0
3222,6,676.0,414,173.68
3224,8,249.0,414,58.94
3223,9,780.0,414,146.64
3225,11,22.0,414,4.88
3226,5,56.0,414,12.34
3227,10,214.0,414,63.84
3230,11,95.0,415,23.178
3228,1,30.0,414,30.0
3229,12,53.0,414,16.279
3231,7,8608.0,415,1349.99
3232,6,688.0,415,181.71
3233,9,2270.0,415,430.3
3234,10,148.0,415,36.27
3236,5,289.0,415,63.65
3235,1,42.0,415,42.0
2768,5,80.0,357,25.3356
3240,7,1118.0,416,198.79
3237,12,48.0,415,14.8
3241,6,457.0,416,145.36
3242,11,61.0,416,16.26
3243,12,60.0,416,17.73
3238,14,33.0,415,7.0
3244,10,259.0,416,62.0467
3239,8,132.0,415,30.0
3245,9,475.0,416,85.83
3246,8,20.0,416,7.0
3247,10,114.0,417,28.52
3248,8,952.0,417,227.42
3249,6,247.0,417,62.75
2769,9,1065.0,358,194.25
2770,7,2740.0,358,531.62
2771,6,314.0,358,89.92
3250,7,5860.0,417,890.34
3251,12,18.0,417,6.2
3253,5,380.0,417,96.0
3252,9,166.0,417,36.0
3254,7,2136.0,418,339.05
3255,9,420.0,418,79.14
3256,10,187.0,418,42.46
2772,11,78.0,358,21.88
3257,11,55.0,418,12.46
3258,6,178.0,418,75.47
3260,12,16.0,418,5.3
3261,1,13.0,418,13.0
3259,8,32.0,418,7.34
3262,6,266.0,419,97.04
3263,7,1444.0,419,247.485
3264,12,44.0,419,13.639
3265,9,445.0,419,84.84
3266,10,50.0,419,13.21
3267,1,13.0,419,13.0
3268,8,126.0,419,43.26
3269,11,41.0,419,9.248
3270,12,58.0,420,22.5
3271,6,606.0,420,190.44
3272,10,130.0,420,36.51
3273,7,4080.0,420,651.28
2773,12,25.0,358,10.22
3274,9,1650.0,420,314.82
3275,1,1.0,420,1.0
3276,11,104.0,420,28.4275
2774,8,92.0,358,24.0
3361,12,10.0,431,4.56
3362,1,6.0,431,6.0
3363,6,449.0,432,109.41
3277,8,348.0,420,98.7
3364,10,86.0,432,18.86
2775,10,116.0,358,29.4
2776,1,10.0,358,10.0
3419,11,105.0,441,27.6733
3365,12,54.0,432,17.01
3420,10,220.0,441,55.208
3366,11,18.0,432,4.47
3421,7,2750.0,441,521.115
3367,7,1795.0,432,282.86
3422,9,880.0,441,165.0
3424,12,28.0,441,8.64
3423,6,291.0,441,100.99
3425,5,310.0,441,74.0
3368,9,245.0,432,47.34
3433,8,210.0,442,35.02
3426,1,35.0,441,35.0
3434,1,74.0,442,74.0
3427,9,1429.0,442,279.42
3428,7,5700.0,442,923.49
3429,6,542.0,442,146.1404
2777,11,262.0,359,63.07
2778,10,566.0,359,117.3795
2779,6,687.0,359,211.03
3436,7,4954.0,443,833.91
3435,5,117.0,442,25.16
2780,7,8953.0,359,2118.7801
3437,10,343.0,443,81.928
2781,9,1740.0,359,332.7363
2782,8,716.0,359,144.3646
2783,1,77.0,359,77.0
3430,10,223.0,442,57.9699
3439,9,869.0,443,179.52
3438,11,146.0,443,37.34
3431,11,101.0,442,23.4675
3440,6,301.0,443,86.98
3441,12,33.0,443,10.89
3443,7,2280.0,444,369.26
3442,1,5.0,443,5.0
3432,12,46.0,442,16.35
3278,6,806.0,421,227.94
3279,7,7415.0,421,1137.56
3444,10,160.0,444,46.2699
2784,5,415.0,359,79.8277
3280,9,1355.0,421,241.23
2785,12,47.0,359,17.0309
3369,8,62.0,432,18.67
3446,6,206.0,444,61.41
3445,12,10.0,444,2.3
3447,9,600.0,444,123.72
3281,8,257.0,421,81.01
3448,5,400.0,444,100.0
3282,1,38.0,421,38.0
3449,11,22.0,444,5.4
3370,7,5650.0,435,892.43
3371,9,165.0,435,32.34
3372,11,209.0,435,49.0049
3373,6,847.0,435,183.9
3450,8,137.0,445,24.85
3451,10,80.0,445,17.04
3452,12,13.0,445,6.04
3453,6,346.0,445,105.33
3454,7,845.0,445,165.92
3283,12,62.0,421,16.37
3455,9,538.0,445,107.52
3374,10,156.0,435,37.63
3375,12,71.0,435,19.41
3456,11,25.0,445,5.23
3457,7,2930.0,446,473.64
3284,10,74.0,421,18.1899
3376,1,3.0,435,3.0
3458,9,1072.0,446,217.5
3459,6,198.0,446,86.57
3460,12,24.0,446,7.039
3461,8,190.0,446,29.76
3462,1,96.0,446,96.0
3463,7,1516.0,447,294.96
3464,6,431.0,447,156.89
3465,10,114.0,447,26.83
3468,9,400.0,447,63.0
3466,12,39.0,447,17.79
3285,11,125.0,421,30.798
3286,5,285.0,421,15.0
3467,8,210.0,447,35.02
3469,11,22.0,447,7.5494
3470,6,628.0,448,167.51
3471,7,2903.0,448,478.95
3472,11,65.0,448,17.3077
3477,9,1145.0,449,225.72
3478,10,157.0,449,39.91
3479,7,5142.0,449,910.13
3480,11,37.0,449,3.35
3481,5,910.0,449,221.09
3482,8,56.0,449,16.01
3483,6,588.0,449,114.99
3473,10,83.0,448,21.458
3484,12,3.0,449,0.76
3485,7,5130.0,450,814.91
3486,9,652.0,450,113.0
3474,12,37.0,448,14.52
3488,10,157.0,450,41.11
3487,12,98.0,450,31.97
3475,1,12.0,448,12.0
3476,9,320.0,448,56.4
3377,12,108.0,436,41.189
3287,7,6734.0,422,1141.73
3288,10,250.0,422,59.1667
3289,6,695.0,422,276.18
3290,9,800.0,422,154.56
3378,7,5208.0,436,827.7
3379,9,815.0,436,156.72
3291,12,70.0,422,28.68
3380,10,227.0,436,54.4078
3381,6,872.0,436,201.55
3292,11,140.0,422,38.426
3293,8,201.0,422,49.71
2786,7,8589.0,360,1658.23
2787,11,277.0,360,66.81
2788,10,358.0,360,86.11
2789,9,390.0,360,70.97
2790,6,522.0,360,142.94
2791,1,10.0,360,10.0
2792,12,46.0,360,16.79
3294,5,528.0,422,40.64
3382,11,87.0,436,18.9533
3383,14,20.0,436,5.5
2793,8,495.0,360,101.04
3384,5,304.0,436,73.51
3385,1,13.0,436,13.0
3386,8,20.0,436,7.0
3387,9,698.0,437,106.98
3388,12,77.0,437,22.89
3389,7,3280.0,437,485.11
2794,5,190.0,360,30.0
2795,7,2324.0,361,622.4589
2796,10,230.0,361,78.7049
2797,6,379.0,361,210.0427
2798,1,1.0,361,3.0
3295,10,301.0,423,72.5367
2799,9,1090.0,361,288.2127
3296,7,1755.0,423,266.1
3297,6,277.0,423,94.7
3298,8,170.0,423,24.5
3299,11,139.0,423,27.77
2800,12,23.0,361,12.6881
2801,11,44.0,361,23.4627
3300,9,245.0,423,47.34
2802,5,397.0,361,93.16
3301,7,2091.0,424,334.54
3302,6,175.0,424,72.55
3303,12,60.0,424,25.21
3304,10,148.0,424,31.8367
3489,6,404.0,450,124.85
3490,8,303.0,450,29.1
3491,11,66.0,450,14.64
3305,9,210.0,424,40.74
3492,12,34.0,451,10.469
3493,10,170.0,451,40.96
3494,7,1295.0,451,207.16
3495,11,128.0,451,26.3268
3496,6,326.0,451,104.1602
3497,9,904.0,451,160.6
3498,1,2.0,451,2.0
3499,6,200.0,452,70.36
3500,10,263.0,452,57.85
3501,9,411.0,452,71.32
3502,7,2181.0,452,345.56
3503,11,104.0,452,29.3794
3306,11,107.0,424,28.15
3504,12,20.0,452,6.91
3505,7,1570.0,453,237.62
3508,6,202.0,453,69.18
3506,10,190.0,453,44.28
3507,12,66.0,453,21.65
3510,9,125.0,453,21.0
3307,8,22.0,424,5.34
3511,5,378.0,453,71.17
3509,8,190.0,453,29.76
3513,10,155.0,454,34.24
3512,11,40.0,453,12.4994
3514,6,265.0,454,94.92
3515,7,1111.0,454,197.68
3519,5,305.0,454,82.0
3390,1,2.0,437,2.0
3391,10,74.0,437,16.688
3392,14,20.0,437,5.5
3393,6,297.0,437,92.53
3516,12,3.0,454,1.1
3517,8,130.0,454,20.26
3308,8,72.0,425,21.34
3309,9,990.0,425,186.84
3310,6,455.0,425,144.74
3518,9,285.0,454,50.16
3311,7,3010.0,425,497.84
3520,7,1970.0,455,317.91
3394,8,80.0,437,28.0
3312,10,116.0,425,26.1867
3521,6,165.0,455,42.16
3395,11,22.0,437,6.18
3522,12,23.0,455,10.41
3523,10,63.0,455,16.11
3524,11,21.0,455,4.31
3525,9,286.0,455,47.8
3527,12,75.0,456,29.76
3526,8,230.0,455,55.02
3528,7,8210.0,456,1381.91
3529,6,692.0,456,153.14
3396,7,2065.0,438,325.22
3397,11,40.0,438,9.5
3398,10,262.0,438,63.736
3399,6,243.0,438,81.79
3530,14,10.0,456,3.0
3531,8,105.0,456,17.51
3532,9,1981.0,456,392.44
3400,9,250.0,438,49.68
3533,11,106.0,456,27.3094
3534,10,330.0,456,85.68
3535,1,58.0,456,58.0
3536,5,691.0,456,155.48
3545,10,111.0,458,25.15
3546,7,1305.0,458,225.92
3401,12,41.0,438,12.3
3547,6,377.0,458,88.41
3548,12,37.0,458,12.91
3313,12,8.0,425,2.57
3550,10,88.0,459,18.72
3537,6,671.0,457,155.3302
3538,7,4060.0,457,720.22
3551,11,44.0,459,12.4294
3539,11,44.0,457,12.4294
3540,10,271.0,457,66.826
3314,11,94.0,425,20.58
3549,9,520.0,458,82.71
3541,9,660.0,457,111.72
3552,6,346.0,459,99.53
3553,7,1120.0,459,200.73
3554,12,11.0,459,3.18
3556,9,540.0,459,95.34
3542,1,17.0,457,17.0
3555,1,5.0,459,5.0
3557,6,223.0,460,71.29
3558,7,2250.0,460,385.73
3315,5,112.0,425,24.68
3402,8,105.0,438,17.51
3559,8,60.0,460,18.51
3560,12,14.0,460,3.5
3561,9,340.0,460,64.8
3562,11,44.0,460,11.5284
3563,1,30.0,460,30.0
3316,9,730.0,426,139.68
3317,7,1255.0,426,196.86
3318,6,365.0,426,115.01
3564,6,419.0,461,106.2912
3543,8,505.0,457,82.29
3565,7,9140.0,461,1587.64
3403,7,2048.0,439,359.65
3319,11,78.0,426,16.76
3404,6,281.0,439,100.24
3568,9,578.0,461,101.46
3566,10,147.0,461,34.96
3405,9,285.0,439,54.84
3567,1,14.0,461,14.0
3570,11,122.0,461,24.9294
3406,8,105.0,439,17.51
3569,14,10.0,461,3.0
3544,12,71.0,457,27.03
3573,7,4172.0,462,690.89
3572,12,13.0,461,3.92
3571,5,108.0,461,28.64
3574,9,551.0,462,103.56
3575,6,452.0,462,127.4036
3576,12,31.0,462,10.64
3407,10,64.0,439,14.47
3320,12,4.0,426,2.1
3577,11,126.0,462,36.07
3408,12,11.0,439,4.8
3578,1,5.0,462,5.0
3579,7,7603.0,463,1262.7
3580,12,51.0,463,12.27
3581,11,42.0,463,11.0194
3582,9,1405.0,463,234.93
3583,6,450.0,463,156.5316
3584,8,926.0,463,187.0
3585,10,43.0,463,9.6
3409,14,20.0,439,5.5
3321,10,32.0,426,7.5
3586,5,178.0,463,36.17
3587,1,77.0,463,77.0
3588,7,7860.0,464,1262.69
3322,8,80.0,426,28.0
3323,1,7.0,426,7.0
3590,10,266.0,464,60.47
3589,12,73.0,464,25.7
3324,10,234.0,427,54.5599
3325,7,3455.0,427,543.22
3326,9,360.0,427,67.5
3410,11,21.0,439,4.3583
3327,8,32.0,427,7.34
3593,8,334.0,464,71.86
3328,6,482.0,427,195.42
3591,11,202.0,464,51.97
3592,9,325.0,464,58.98
3597,7,1405.0,465,198.5
3411,7,1923.0,440,345.99
3329,12,29.0,427,11.25
3596,5,521.0,464,128.12
3330,11,17.0,427,3.5
3412,5,218.0,440,56.17
3594,6,175.0,464,58.4824
3413,6,271.0,440,83.85
3598,10,65.0,465,14.28
3599,11,90.0,465,26.3094
3595,14,10.0,464,3.0
3600,9,200.0,465,30.63
3601,6,148.0,465,42.6102
3864,9,837.0,497,150.4
3414,9,80.0,440,15.0
3865,12,40.0,497,12.44
3866,1,10.0,497,10.0
3415,10,44.0,440,9.36
3416,11,18.0,440,4.47
3417,1,2.0,440,2.0
3867,9,804.0,498,146.76
3868,7,5769.0,498,897.3
3602,6,228.0,466,84.7124
3418,12,34.0,440,7.94
3603,7,852.0,466,147.88
3869,6,318.0,498,120.7
3604,10,120.0,466,25.62
3875,8,304.0,498,56.54
3605,12,2.0,466,1.0
3870,12,98.0,498,30.115
3606,14,20.0,466,5.5
3607,11,21.0,466,3.88
3608,9,545.0,466,93.24
3871,11,269.0,498,56.63
3609,8,105.0,466,17.51
3331,6,605.0,428,177.47
3332,9,895.0,428,172.02
3333,1,29.0,428,29.0
3334,7,5053.0,428,915.11
3335,10,196.0,428,52.8834
3610,8,20.0,467,6.17
3336,12,83.0,428,28.98
3611,10,89.0,467,16.79
3612,6,251.0,467,64.4236
3613,7,2448.0,467,394.17
3337,8,363.0,428,62.95
3338,11,140.0,428,32.7566
3614,9,630.0,467,107.1
3615,11,68.0,467,18.76
3339,5,232.0,428,28.34
3340,8,664.0,429,143.4
3341,7,2921.0,429,479.96
3342,10,230.0,429,56.14
3343,9,280.0,429,52.5
3344,5,114.0,429,24.51
3345,6,385.0,429,109.46
3346,14,10.0,429,5.0
3347,11,166.0,429,45.3383
3348,12,20.0,429,5.0
3349,7,1186.0,430,224.76
3350,10,171.0,430,37.0499
3351,12,33.0,430,11.82
3352,9,210.0,430,42.18
3353,11,36.0,430,9.9
3354,6,312.0,430,73.41
3355,1,14.0,430,14.0
3356,9,655.0,431,127.02
3357,11,42.0,431,8.8283
3358,10,115.0,431,31.4599
3359,7,820.0,431,132.99
3360,6,442.0,431,119.44
3616,1,40.0,467,40.0
3872,10,154.0,498,39.97
3617,5,85.0,467,27.0
3618,7,2350.0,468,349.46
3873,1,10.0,498,10.0
3619,6,437.0,468,119.0824
3620,5,165.0,468,39.99
3874,14,12.0,498,5.0
3876,6,96.0,499,56.9
3877,7,4504.0,499,721.44
3878,5,235.0,499,53.5
3885,10,124.0,500,28.14
3621,9,354.0,468,57.39
3622,11,109.0,468,26.0
3886,1,2.0,500,2.0
3879,11,115.0,499,23.7
3887,6,296.0,500,92.3
3623,10,105.0,468,29.74
3888,7,2283.0,500,374.77
3880,9,1232.0,499,240.79
3624,8,52.0,468,13.84
3625,12,36.0,468,9.68
3881,10,403.0,499,86.8
3889,9,438.0,500,79.03
3890,12,23.0,500,9.48
3979,11,20.0,510,8.0
3980,10,180.0,511,38.285
3981,6,731.0,511,157.63
4033,11,23.0,516,4.8
3982,7,3759.0,511,584.21
4034,6,389.0,517,94.88
4035,12,89.0,517,20.68
3983,9,1095.0,511,199.14
3882,12,35.0,499,9.099
4036,7,3456.0,517,557.8
4037,1,17.0,517,17.0
4090,11,23.0,523,4.8
4091,1,7.0,523,7.0
3984,12,114.0,511,30.58
3891,14,12.0,500,5.0
3883,14,26.0,499,6.0
3884,1,27.0,499,17.0
4092,10,34.0,523,8.42
3892,5,0.0,500,110.7
4093,6,717.0,524,197.15
3626,1,5.0,468,5.0
4038,9,531.0,517,95.91
4094,10,43.0,524,8.55
3893,11,23.0,500,4.8
4095,1,17.0,524,15.0
4096,7,2903.0,524,418.68
4097,12,56.0,524,12.66
3627,6,226.0,469,111.37
3628,9,793.0,469,140.0
3629,12,71.0,469,20.329
3630,7,3357.0,469,507.18
3631,10,164.0,469,33.63
3985,1,24.0,511,24.0
4098,16,25.0,524,0.0
4099,11,46.0,524,9.8
4100,5,25.0,524,4.5
4101,9,351.0,524,64.68
4102,12,101.0,525,25.89
4103,6,453.0,525,172.86
4104,7,3473.0,525,497.86
4039,10,145.0,517,28.845
4105,9,483.0,525,88.75
3632,11,46.0,469,13.0
4106,1,13.0,525,13.0
4107,10,32.0,525,9.08
3894,9,1131.0,501,274.2669
3895,7,4226.0,501,717.4619
3896,6,627.0,501,161.96
4108,11,41.0,525,9.8
3633,1,48.0,469,48.0
4109,5,25.0,525,4.5
3986,11,61.0,511,17.27
4110,9,895.0,526,243.57
3897,10,162.0,501,34.95
